37.251,1,1,1,-0.57541,-0.25856,0.3311,0.066853,1,0.3311,0.066853,0.10963,0.0044693,1,1,0.3311,0.066853,0.10963,0.0044693,1,0.10963,0.0044693,0.012019,1.9975e-05
8.0963,1,1,1,-0.73714,0.31802,0.54338,0.10114,1,0.54338,0.10114,0.29526,0.010229,1,1,0.54338,0.10114,0.29526,0.010229,1,0.29526,0.010229,0.087178,0.00010463
260.91,1,1,1,0.21634,1.6602,0.046803,2.7563,1,0.046803,2.7563,0.0021905,7.5972,1,1,0.046803,2.7563,0.0021905,7.5972,1,0.0021905,7.5972,4.7983e-06,57.717
1095.9,1,1,1,-1.8328,0.060713,3.3592,0.0036861,1,3.3592,0.0036861,11.284,1.3587e-05,1,1,3.3592,0.0036861,11.284,1.3587e-05,1,11.284,1.3587e-05,127.33,1.8461e-10
629.94,1,1,1,-0.13594,2.5258,0.01848,6.3797,1,0.01848,6.3797,0.00034151,40.701,1,1,0.01848,6.3797,0.00034151,40.701,1,0.00034151,40.701,1.1663e-07,1656.6
2291.7,1,1,1,2.3556,0.76356,5.5489,0.58302,1,5.5489,0.58302,30.79,0.33991,1,1,5.5489,0.58302,30.79,0.33991,1,30.79,0.33991,948.02,0.11554
622.7,1,1,1,-1.4086,-0.49951,1.9842,0.24951,1,1.9842,0.24951,3.937,0.062255,1,1,1.9842,0.24951,3.937,0.062255,1,3.937,0.062255,15.5,0.0038757
52.036,1,1,1,-0.38435,0.85568,0.14772,0.73219,1,0.14772,0.73219,0.021821,0.5361,1,1,0.14772,0.73219,0.021821,0.5361,1,0.021821,0.5361,0.00047616,0.2874
127.13,1,1,1,0.79807,-0.49045,0.63692,0.24054,1,0.63692,0.24054,0.40567,0.057859,1,1,0.63692,0.24054,0.40567,0.057859,1,0.40567,0.057859,0.16457,0.0033477
1174,1,1,1,1.7268,-0.44371,2.9818,0.19688,1,2.9818,0.19688,8.8911,0.038762,1,1,2.9818,0.19688,8.8911,0.038762,1,8.8911,0.038762,79.052,0.0015025
37.879,1,1,1,-0.048612,-0.6041,0.0023631,0.36494,1,0.0023631,0.36494,5.5842e-06,0.13318,1,1,0.0023631,0.36494,5.5842e-06,0.13318,1,5.5842e-06,0.13318,3.1183e-11,0.017737
21.849,1,1,1,-0.26339,0.51941,0.069374,0.26979,1,0.069374,0.26979,0.0048128,0.072787,1,1,0.069374,0.26979,0.0048128,0.072787,1,0.0048128,0.072787,2.3163e-05,0.0052979
212.8,1,1,1,0.11396,1.4691,0.012987,2.1583,1,0.012987,2.1583,0.00016866,4.6583,1,1,0.012987,2.1583,0.00016866,4.6583,1,0.00016866,4.6583,2.8446e-08,21.7
25.742,1,1,1,-0.14024,-0.47472,0.019667,0.22536,1,0.019667,0.22536,0.00038679,0.050787,1,1,0.019667,0.22536,0.00038679,0.050787,1,0.00038679,0.050787,1.4961e-07,0.0025793
97.289,1,1,1,0.22239,1.0327,0.049457,1.0665,1,0.049457,1.0665,0.002446,1.1374,1,1,0.049457,1.0665,0.002446,1.1374,1,0.002446,1.1374,5.9829e-06,1.2937
0.58617,1,1,1,1.0901,1.2644,1.1883,1.5987,1,1.1883,1.5987,1.4121,2.5558,1,1,1.1883,1.5987,1.4121,2.5558,1,1.4121,2.5558,1.994,6.5321
1.5147,1,1,1,-0.17574,0.067257,0.030885,0.0045235,1,0.030885,0.0045235,0.00095388,2.0462e-05,1,1,0.030885,0.0045235,0.00095388,2.0462e-05,1,0.00095388,2.0462e-05,9.0989e-07,4.1869e-10
165.55,1,1,1,-0.28182,-1.2008,0.079423,1.4419,1,0.079423,1.4419,0.006308,2.0791,1,1,0.079423,1.4419,0.006308,2.0791,1,0.006308,2.0791,3.9791e-05,4.3227
488.99,1,1,1,0.39711,-2.0528,0.1577,4.214,1,0.1577,4.214,0.024869,17.758,1,1,0.1577,4.214,0.024869,17.758,1,0.024869,17.758,0.00061847,315.35
194.39,1,1,1,-0.32717,1.4949,0.10704,2.2347,1,0.10704,2.2347,0.011458,4.9939,1,1,0.10704,2.2347,0.011458,4.9939,1,0.011458,4.9939,0.00013129,24.939
145.18,1,1,1,0.18589,1.2367,0.034555,1.5294,1,0.034555,1.5294,0.001194,2.3391,1,1,0.034555,1.5294,0.001194,2.3391,1,0.001194,2.3391,1.4256e-06,5.4714
14.445,1,1,1,-0.41121,0.52199,0.16909,0.27247,1,0.16909,0.27247,0.028591,0.07424,1,1,0.16909,0.27247,0.028591,0.07424,1,0.028591,0.07424,0.00081745,0.0055116
26.512,1,1,1,0.46712,-0.29393,0.2182,0.086395,1,0.2182,0.086395,0.047611,0.0074641,1,1,0.2182,0.086395,0.047611,0.0074641,1,0.047611,0.0074641,0.0022668,5.5713e-05
2700,1,1,1,2.3835,0.48669,5.6811,0.23687,1,5.6811,0.23687,32.275,0.056107,1,1,5.6811,0.23687,32.275,0.056107,1,32.275,0.056107,1041.7,0.003148
59.401,1,1,1,0.6627,-0.33081,0.43917,0.10944,1,0.43917,0.10944,0.19287,0.011977,1,1,0.43917,0.10944,0.19287,0.011977,1,0.19287,0.011977,0.037199,0.00014345
107.34,1,1,1,1.1843,0.36674,1.4026,0.1345,1,1.4026,0.1345,1.9673,0.01809,1,1,1.4026,0.1345,1.9673,0.01809,1,1.9673,0.01809,3.8703,0.00032725
181.43,1,1,1,0.11734,-1.3303,0.013769,1.7697,1,0.013769,1.7697,0.00018959,3.1318,1,1,0.013769,1.7697,0.00018959,3.1318,1,0.00018959,3.1318,3.5944e-08,9.8082
15.386,1,1,1,0.34886,-0.2651,0.1217,0.070278,1,0.1217,0.070278,0.014811,0.004939,1,1,0.1217,0.070278,0.014811,0.004939,1,0.014811,0.004939,0.00021937,2.4394e-05
3285.2,1,1,1,1.9529,-1.9169,3.8138,3.6745,1,3.8138,3.6745,14.545,13.502,1,1,3.8138,3.6745,14.545,13.502,1,14.545,13.502,211.56,182.3
4.8757,1,1,1,-0.9192,0.95413,0.84493,0.91036,1,0.84493,0.91036,0.71391,0.82876,1,1,0.84493,0.91036,0.71391,0.82876,1,0.71391,0.82876,0.50967,0.68684
7.7113,1,1,1,-0.2846,-0.16519,0.080997,0.027288,1,0.080997,0.027288,0.0065605,0.00074463,1,1,0.080997,0.027288,0.0065605,0.00074463,1,0.0065605,0.00074463,4.304e-05,5.5447e-07
559.59,1,1,1,-1.4247,-0.32342,2.0298,0.1046,1,2.0298,0.1046,4.1201,0.010941,1,1,2.0298,0.1046,4.1201,0.010941,1,4.1201,0.010941,16.975,0.00011971
16.608,1,1,1,-0.11797,0.40581,0.013917,0.16468,1,0.013917,0.16468,0.00019368,0.02712,1,1,0.013917,0.16468,0.00019368,0.02712,1,0.00019368,0.02712,3.7512e-08,0.00073549
21.392,1,1,1,-0.77024,1.0206,0.59327,1.0416,1,0.59327,1.0416,0.35197,1.0849,1,1,0.59327,1.0416,0.35197,1.0849,1,0.35197,1.0849,0.12388,1.177
21.362,1,1,1,0.46519,0.67549,0.2164,0.45629,1,0.2164,0.45629,0.046829,0.2082,1,1,0.2164,0.45629,0.046829,0.2082,1,0.046829,0.2082,0.002193,0.043347
16.848,1,1,1,-0.31618,0.48876,0.09997,0.23889,1,0.09997,0.23889,0.009994,0.057068,1,1,0.09997,0.23889,0.009994,0.057068,1,0.009994,0.057068,9.988e-05,0.0032568
97.384,1,1,1,0.57567,-0.65452,0.3314,0.4284,1,0.3314,0.4284,0.10983,0.18353,1,1,0.3314,0.4284,0.10983,0.18353,1,0.10983,0.18353,0.012063,0.033683
386.6,1,1,1,-0.26256,-1.8932,0.068938,3.5842,1,0.068938,3.5842,0.0047524,12.846,1,1,0.068938,3.5842,0.0047524,12.846,1,0.0047524,12.846,2.2585e-05,165.02
166.76,1,1,1,0.27168,-1.2155,0.07381,1.4774,1,0.07381,1.4774,0.0054479,2.1827,1,1,0.07381,1.4774,0.0054479,2.1827,1,0.0054479,2.1827,2.968e-05,4.7642
16.362,1,1,1,-0.60503,0.73736,0.36606,0.5437,1,0.36606,0.5437,0.134,0.29561,1,1,0.36606,0.5437,0.134,0.29561,1,0.134,0.29561,0.017956,0.087385
239.8,1,1,1,-1.2317,-0.015185,1.5171,0.00023058,1,1.5171,0.00023058,2.3016,5.3167e-08,1,1,1.5171,0.00023058,2.3016,5.3167e-08,1,2.3016,5.3167e-08,5.2974,2.8267e-15
19.313,1,1,1,1.0324,0.62638,1.0658,0.39235,1,1.0658,0.39235,1.1359,0.15394,1,1,1.0658,0.39235,1.1359,0.15394,1,1.1359,0.15394,1.2903,0.023698
1191.7,1,1,1,1.7413,-0.41921,3.0321,0.17574,1,3.0321,0.17574,9.1936,0.030885,1,1,3.0321,0.17574,9.1936,0.030885,1,9.1936,0.030885,84.522,0.00095388
153.52,1,1,1,0.30719,-1.1427,0.094366,1.3058,1,0.094366,1.3058,0.0089049,1.7051,1,1,0.094366,1.3058,0.0089049,1.7051,1,0.0089049,1.7051,7.9297e-05,2.9074
251.53,1,1,1,-0.83349,-0.88061,0.69471,0.77547,1,0.69471,0.77547,0.48262,0.60135,1,1,0.69471,0.77547,0.48262,0.60135,1,0.48262,0.60135,0.23292,0.36162
342.67,1,1,1,-0.83304,-1.1481,0.69396,1.3181,1,0.69396,1.3181,0.48158,1.7374,1,1,0.69396,1.3181,0.48158,1.7374,1,0.48158,1.7374,0.23192,3.0186
750.5,1,1,1,1.4578,-0.61389,2.1252,0.37686,1,2.1252,0.37686,4.5165,0.14202,1,1,2.1252,0.37686,4.5165,0.14202,1,4.5165,0.14202,20.399,0.02017
3184.3,1,1,1,-2.2583,-0.53362,5.0999,0.28475,1,5.0999,0.28475,26.009,0.081083,1,1,5.0999,0.28475,26.009,0.081083,1,26.009,0.081083,676.47,0.0065745
585.18,1,1,1,1.0101,-1.3987,1.0203,1.9564,1,1.0203,1.9564,1.041,3.8275,1,1,1.0203,1.9564,1.041,3.8275,1,1.041,3.8275,1.0837,14.65
29.066,1,1,1,0.4052,0.70002,0.16419,0.49003,1,0.16419,0.49003,0.026958,0.24013,1,1,0.16419,0.49003,0.026958,0.24013,1,0.026958,0.24013,0.00072673,0.057662
22.75,1,1,1,-0.14512,-0.44196,0.02106,0.19533,1,0.02106,0.19533,0.00044352,0.038154,1,1,0.02106,0.19533,0.00044352,0.038154,1,0.00044352,0.038154,1.9671e-07,0.0014557
131.39,1,1,1,0.66495,-0.70363,0.44216,0.4951,1,0.44216,0.4951,0.19551,0.24512,1,1,0.44216,0.4951,0.19551,0.24512,1,0.19551,0.24512,0.038224,0.060084
103.8,1,1,1,0.33965,-0.90132,0.11536,0.81238,1,0.11536,0.81238,0.013308,0.65996,1,1,0.11536,0.81238,0.013308,0.65996,1,0.013308,0.65996,0.0001771,0.43555
46.995,1,1,1,-0.39374,-0.51618,0.15503,0.26644,1,0.15503,0.26644,0.024034,0.07099,1,1,0.15503,0.26644,0.024034,0.07099,1,0.024034,0.07099,0.00057763,0.0050396
1307.1,1,1,1,0.40294,3.7772,0.16236,14.267,1,0.16236,14.267,0.026361,203.55,1,1,0.16236,14.267,0.026361,203.55,1,0.026361,203.55,0.0006949,41433
31.695,1,1,1,-0.049958,0.5556,0.0024958,0.30869,1,0.0024958,0.30869,6.229e-06,0.09529,1,1,0.0024958,0.30869,6.229e-06,0.09529,1,6.229e-06,0.09529,3.88e-11,0.0090802
59.209,1,1,1,-1.119,0.51234,1.2522,0.26249,1,1.2522,0.26249,1.568,0.068901,1,1,1.2522,0.26249,1.568,0.068901,1,1.568,0.068901,2.4586,0.0047473
102.28,1,1,1,0.43328,-0.82201,0.18773,0.6757,1,0.18773,0.6757,0.035243,0.45657,1,1,0.18773,0.6757,0.035243,0.45657,1,0.035243,0.45657,0.0012421,0.20846
50.133,1,1,1,-0.042967,0.70217,0.0018462,0.49304,1,0.0018462,0.49304,3.4085e-06,0.24309,1,1,0.0018462,0.49304,3.4085e-06,0.24309,1,3.4085e-06,0.24309,1.1618e-11,0.059093
1167.1,1,1,1,1.8139,-0.12516,3.2902,0.015665,1,3.2902,0.015665,10.825,0.00024539,1,1,3.2902,0.015665,10.825,0.00024539,1,10.825,0.00024539,117.18,6.0216e-08
18.206,1,1,1,-0.20333,0.45071,0.041343,0.20314,1,0.041343,0.20314,0.0017092,0.041266,1,1,0.041343,0.20314,0.0017092,0.041266,1,0.0017092,0.041266,2.9214e-06,0.0017029
425.09,1,1,1,-1.3316,-0.27547,1.7732,0.075884,1,1.7732,0.075884,3.1442,0.0057584,1,1,1.7732,0.075884,3.1442,0.0057584,1,3.1442,0.0057584,9.886,3.3159e-05
1239.2,1,1,1,-1.9097,0.1388,3.647,0.019265,1,3.647,0.019265,13.301,0.00037114,1,1,3.647,0.019265,13.301,0.00037114,1,13.301,0.00037114,176.92,1.3774e-07
55.641,1,1,1,0.72362,-0.22178,0.52363,0.049186,1,0.52363,0.049186,0.27419,0.0024193,1,1,0.52363,0.049186,0.27419,0.0024193,1,0.27419,0.0024193,0.07518,5.853e-06
360.93,1,1,1,-0.33021,2.0042,0.10904,4.0168,1,0.10904,4.0168,0.01189,16.135,1,1,0.10904,4.0168,0.01189,16.135,1,0.01189,16.135,0.00014137,260.34
141.99,1,1,1,-0.052262,1.1897,0.0027313,1.4154,1,0.0027313,1.4154,7.46e-06,2.0034,1,1,0.0027313,1.4154,7.46e-06,2.0034,1,7.46e-06,2.0034,5.5652e-11,4.0136
0.73148,1,1,1,0.60366,0.4402,0.36441,0.19378,1,0.36441,0.19378,0.13279,0.037551,1,1,0.36441,0.19378,0.13279,0.037551,1,0.13279,0.037551,0.017633,0.0014101
14.217,1,1,1,0.48287,-0.14032,0.23316,0.01969,1,0.23316,0.01969,0.054364,0.0003877,1,1,0.23316,0.01969,0.054364,0.0003877,1,0.054364,0.0003877,0.0029554,1.5031e-07
81.237,1,1,1,-0.64728,-0.46717,0.41897,0.21825,1,0.41897,0.21825,0.17554,0.047633,1,1,0.41897,0.21825,0.17554,0.047633,1,0.17554,0.047633,0.030814,0.0022689
54.514,1,1,1,-0.3954,-0.5687,0.15634,0.32342,1,0.15634,0.32342,0.024442,0.1046,1,1,0.15634,0.32342,0.024442,0.1046,1,0.024442,0.1046,0.00059741,0.010941
534.98,1,1,1,-0.41927,-2.1328,0.17579,4.5488,1,0.17579,4.5488,0.030902,20.692,1,1,0.17579,4.5488,0.030902,20.692,1,0.030902,20.692,0.00095493,428.16
113.52,1,1,1,0.5815,-0.72647,0.33814,0.52776,1,0.33814,0.52776,0.11434,0.27853,1,1,0.33814,0.52776,0.11434,0.27853,1,0.11434,0.27853,0.013074,0.077579
25.065,1,1,1,0.7003,-0.0093236,0.49042,8.693e-05,1,0.49042,8.693e-05,0.24051,7.5568e-09,1,1,0.49042,8.693e-05,0.24051,7.5568e-09,1,0.24051,7.5568e-09,0.057845,5.7105e-17
9.3049,1,1,1,0.29738,0.38527,0.088435,0.14843,1,0.088435,0.14843,0.0078207,0.022031,1,1,0.088435,0.14843,0.0078207,0.022031,1,0.0078207,0.022031,6.1163e-05,0.00048536
2051.1,1,1,1,2.1251,-0.011408,4.5161,0.00013014,1,4.5161,0.00013014,20.395,1.6936e-08,1,1,4.5161,0.00013014,20.395,1.6936e-08,1,20.395,1.6936e-08,415.96,2.8683e-16
1734.8,1,1,1,-1.9578,-0.3218,3.833,0.10356,1,3.833,0.10356,14.692,0.010725,1,1,3.833,0.10356,14.692,0.010725,1,14.692,0.010725,215.85,0.00011503
51.402,1,1,1,-0.25042,-0.64326,0.06271,0.41378,1,0.06271,0.41378,0.0039325,0.17121,1,1,0.06271,0.41378,0.0039325,0.17121,1,0.0039325,0.17121,1.5465e-05,0.029313
422.34,1,1,1,-1.1856,-0.63785,1.4056,0.40685,1,1.4056,0.40685,1.9757,0.16553,1,1,1.4056,0.40685,1.9757,0.16553,1,1.9757,0.16553,3.9034,0.0274
